Train,Train_leg,Wagon_type,Date,Container,Pack,idx
5MB4,MFT-SFT,RRQY,24/04/2025,40,Pack_5,2
5MB4,MFT-SFT,RRQY,24/04/2025,40,Pack_5,3
5MB4,MFT-SFT,RRQY,24/04/2025,40,Pack_5,4
5MB4,MFT-SFT,RRQY,24/04/2025,40,Pack_6,0
5MB4,MFT-SFT,RRQY,24/04/2025,40,Pack_6,1
5MB4,MFT-SFT,RRQY,24/04/2025,40,Pack_6,2
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_6,3
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_6,3
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_6,4
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_6,4
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_7,0
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_7,0
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_7,1
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_7,1
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_7,2
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_7,2
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_7,3
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_7,3
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_7,4
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_7,4
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_8,0
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_8,0
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_8,1
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_8,1
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_8,2
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_8,2
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_8,3
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_8,3
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_8,4
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_8,4
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_9,0
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_9,0
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_9,1
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_9,1
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_9,2
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_9,2
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_9,3
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_9,3
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_9,4
5MB4,MFT-SFT,RRQY,24/04/2025,20,Pack_9,4
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_1,0
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_1,1
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_1,2
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_1,3
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_1,4
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_2,0
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_2,1
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_2,2
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_2,3
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_2,4
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_3,0
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_3,1
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_3,2
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_3,3
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_3,4
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_4,0
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_4,1
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_4,2
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_4,3
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_4,4
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_5,0
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_5,1
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_5,2
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_5,3
5MB4,MFT-SFT,RRQY,24/07/2025,48,Pack_5,4
5MB4,MFT-SFT,RRQY,24/07/2025,42,Pack_6,0
5MB4,MFT-SFT,RRQY,24/07/2025,40,Pack_6,1
5MB4,MFT-SFT,RRQY,24/07/2025,40,Pack_6,2
5MB4,MFT-SFT,RRQY,24/07/2025,40,Pack_6,3
5MB4,MFT-SFT,RRQY,24/07/2025,40,Pack_6,4
5MB4,MFT-SFT,RRQY,24/07/2025,40,Pack_7,0
5MB4,MFT-SFT,RRQY,24/07/2025,40,Pack_7,1
5MB4,MFT-SFT,RRQY,24/07/2025,40,Pack_7,2
5MB4,MFT-SFT,RRQY,24/07/2025,40,Pack_7,3
5MB4,MFT-SFT,RRQY,24/07/2025,40,Pack_7,4
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_8,0
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_8,0
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_8,1
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_8,1
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_8,2
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_8,2
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_8,3
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_8,3
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_8,4
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_8,4
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_9,0
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_9,0
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_9,1
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_9,1
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_9,2
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_9,2
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_9,3
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_9,3
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_9,4
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_9,4
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_10,0
5MB4,MFT-SFT,RRQY,24/07/2025,20,Pack_10,0
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_1,0
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_1,1
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_1,2
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_1,3
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_1,4
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_2,0
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_2,1
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_2,2
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_2,3
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_2,4
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_3,0
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_3,1
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_3,2
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_3,3
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_3,4
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_4,0
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_4,1
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_4,2
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_4,3
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_4,4
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_5,0
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_5,1
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_5,2
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_5,3
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_5,4
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_6,0
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_6,1
5MB4,MFT-SFT,RRQY,25/09/2025,48,Pack_6,2
5MB4,MFT-SFT,RRQY,25/09/2025,45,Pack_6,3
5MB4,MFT-SFT,RRQY,25/09/2025,40,Pack_6,4
5MB4,MFT-SFT,RRQY,25/09/2025,40,Pack_7,0
5MB4,MFT-SFT,RRQY,25/09/2025,40,Pack_7,1
5MB4,MFT-SFT,RRQY,25/09/2025,40,Pack_7,2
5MB4,MFT-SFT,RRQY,25/09/2025,40,Pack_7,3
5MB4,MFT-SFT,RRQY,25/09/2025,40,Pack_7,4
5MB4,MFT-SFT,RRQY,25/09/2025,40,Pack_8,0
5MB4,MFT-SFT,RRQY,25/09/2025,40,Pack_8,1
5MB4,MFT-SFT,RRQY,25/09/2025,40,Pack_8,2
5MB4,MFT-SFT,RRQY,25/09/2025,40,Pack_8,3
5MB4,MFT-SFT,RRQY,25/09/2025,40,Pack_8,4
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_9,0
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_9,0
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_9,1
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_9,1
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_9,2
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_9,2
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_9,3
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_9,3
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_9,4
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_9,4
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_10,0
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_10,0
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_10,1
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_10,1
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_10,2
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_10,2
5MB4,MFT-SFT,RRQY,25/09/2025,20,Pack_10,3
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_1,0
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_1,1
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_1,2
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_1,3
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_1,4
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_2,0
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_2,1
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_2,2
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_2,3
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_2,4
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_3,0
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_3,1
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_3,2
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_3,3
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_3,4
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_4,0
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_4,1
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_4,2
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_4,3
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_4,4
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_5,0
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_5,1
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_5,2
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_5,3
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_5,4
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_6,0
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_6,1
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_6,2
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_6,3
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_6,4
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_7,0
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_7,1
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_7,2
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_7,3
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_7,4
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_8,0
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_8,1
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_8,2
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_8,3
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_8,4
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_9,0
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_9,1
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_9,2
5MB4,MFT-SFT,RRQY,25/12/2025,48,Pack_9,3
5MB4,MFT-SFT,RRQY,25/12/2025,45,Pack_9,4
5MB4,MFT-SFT,RRQY,25/12/2025,45,Pack_10,0
5MB4,MFT-SFT,RRQY,25/12/2025,45,Pack_10,1
5MB4,MFT-SFT,RRQY,25/12/2025,45,Pack_10,2
5MB4,MFT-SFT,RRQY,25/12/2025,40,Pack_10,3
5MB4,MFT-SFT,RRQY,25/12/2025,40,Pack_10,4
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_1,0
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_1,1
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_1,2
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_1,3
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_1,4
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_2,0
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_2,1
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_2,2
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_2,3
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_2,4
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_3,0
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_3,1
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_3,2
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_3,3
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_3,4
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_4,0
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_4,1
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_4,2
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_4,3
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_4,4
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_5,0
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_5,1
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_5,2
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_5,3
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_5,4
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_6,0
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_6,1
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_6,2
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_6,3
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_6,4
5MB4,MFT-SFT,RRQY,26/06/2025,48,Pack_7,0
5MB4,MFT-SFT,RRQY,26/06/2025,45,Pack_7,1
5MB4,MFT-SFT,RRQY,26/06/2025,42,Pack_7,2
5MB4,MFT-SFT,RRQY,26/06/2025,42,Pack_7,3
5MB4,MFT-SFT,RRQY,26/06/2025,40,Pack_7,4
5MB4,MFT-SFT,RRQY,26/06/2025,40,Pack_8,0
5MB4,MFT-SFT,RRQY,26/06/2025,40,Pack_8,1
5MB4,MFT-SFT,RRQY,26/06/2025,40,Pack_8,2
5MB4,MFT-SFT,RRQY,26/06/2025,40,Pack_8,3
5MB4,MFT-SFT,RRQY,26/06/2025,40,Pack_8,4
5MB4,MFT-SFT,RRQY,26/06/2025,40,Pack_9,0
5MB4,MFT-SFT,RRQY,26/06/2025,40,Pack_9,1
5MB4,MFT-SFT,RRQY,26/06/2025,40,Pack_9,2
5MB4,MFT-SFT,RRQY,26/06/2025,40,Pack_9,3
5MB4,MFT-SFT,RRQY,26/06/2025,40,Pack_9,4
5MB4,MFT-SFT,RRQY,26/06/2025,40,Pack_10,0
5MB4,MFT-SFT,RRQY,26/06/2025,40,Pack_10,1
5MB4,MFT-SFT,RRQY,26/06/2025,40,Pack_10,2
5MB4,MFT-SFT,RRQY,26/06/2025,40,Pack_10,3
5MB4,MFT-SFT,RRQY,26/06/2025,20,Pack_10,4
5MB4,MFT-SFT,RRQY,26/06/2025,20,Pack_10,4
5MB4,MFT-SFT,RRQY,27/02/2025,48,Pack_1,0
5MB4,MFT-SFT,RRQY,27/02/2025,48,Pack_1,1
5MB4,MFT-SFT,RRQY,27/02/2025,48,Pack_1,2
5MB4,MFT-SFT,RRQY,27/02/2025,42,Pack_1,3
5MB4,MFT-SFT,RRQY,27/02/2025,40,Pack_1,4
5MB4,MFT-SFT,RRQY,27/02/2025,40,Pack_2,0
5MB4,MFT-SFT,RRQY,27/02/2025,40,Pack_2,1
5MB4,MFT-SFT,RRQY,27/02/2025,40,Pack_2,2
5MB4,MFT-SFT,RRQY,27/02/2025,40,Pack_2,3
5MB4,MFT-SFT,RRQY,27/02/2025,40,Pack_2,4
5MB4,MFT-SFT,RRQY,27/02/2025,40,Pack_3,0
5MB4,MFT-SFT,RRQY,27/02/2025,40,Pack_3,1
5MB4,MFT-SFT,RRQY,27/02/2025,20,Pack_3,2
5MB4,MFT-SFT,RRQY,27/02/2025,20,Pack_3,2
5MB4,MFT-SFT,RRQY,27/02/2025,20,Pack_3,3
5MB4,MFT-SFT,RRQY,27/02/2025,20,Pack_3,3
5MB4,MFT-SFT,RRQY,27/02/2025,20,Pack_3,4
5MB4,MFT-SFT,RRQY,27/02/2025,20,Pack_3,4
5MB4,MFT-SFT,RRQY,27/02/2025,20,Pack_4,0
5MB4,MFT-SFT,RRQY,27/02/2025,20,Pack_4,0
5MB4,MFT-SFT,RRQY,27/02/2025,20,Pack_4,1
5MB4,MFT-SFT,RRQY,27/02/2025,20,Pack_4,1
5MB4,MFT-SFT,RRQY,27/02/2025,20,Pack_4,2
5MB4,MFT-SFT,RRQY,27/02/2025,20,Pack_4,2
5MB4,MFT-SFT,RRQY,27/02/2025,20,Pack_4,3
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_1,0
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_1,1
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_1,2
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_1,3
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_1,4
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_2,0
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_2,1
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_2,2
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_2,3
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_2,4
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_3,0
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_3,1
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_3,2
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_3,3
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_3,4
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_4,0
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_4,1
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_4,2
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_4,3
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_4,4
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_5,0
5MB4,MFT-SFT,RRQY,27/03/2025,48,Pack_5,1
5MB4,MFT-SFT,RRQY,27/03/2025,42,Pack_5,2
5MB4,MFT-SFT,RRQY,27/03/2025,42,Pack_5,3
5MB4,MFT-SFT,RRQY,27/03/2025,42,Pack_5,4
5MB4,MFT-SFT,RRQY,27/03/2025,40,Pack_6,0
5MB4,MFT-SFT,RRQY,27/03/2025,40,Pack_6,1
5MB4,MFT-SFT,RRQY,27/03/2025,40,Pack_6,2
5MB4,MFT-SFT,RRQY,27/03/2025,40,Pack_6,3
5MB4,MFT-SFT,RRQY,27/03/2025,40,Pack_6,4
5MB4,MFT-SFT,RRQY,27/03/2025,40,Pack_7,0
5MB4,MFT-SFT,RRQY,27/03/2025,40,Pack_7,1
5MB4,MFT-SFT,RRQY,27/03/2025,40,Pack_7,2
5MB4,MFT-SFT,RRQY,27/03/2025,40,Pack_7,3
5MB4,MFT-SFT,RRQY,27/03/2025,40,Pack_7,4
5MB4,MFT-SFT,RRQY,27/03/2025,40,Pack_8,0
5MB4,MFT-SFT,RRQY,27/03/2025,40,Pack_8,1
5MB4,MFT-SFT,RRQY,27/03/2025,40,Pack_8,2
5MB4,MFT-SFT,RRQY,27/03/2025,40,Pack_8,3
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_8,4
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_8,4
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_9,0
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_9,0
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_9,1
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_9,1
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_9,2
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_9,2
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_9,3
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_9,3
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_9,4
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_9,4
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_10,0
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_10,0
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_10,1
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_10,1
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_10,2
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_10,2
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_10,3
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_10,3
5MB4,MFT-SFT,RRQY,27/03/2025,20,Pack_10,4
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_1,0
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_1,1
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_1,2
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_1,3
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_1,4
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_2,0
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_2,1
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_2,2
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_2,3
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_2,4
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_3,0
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_3,1
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_3,2
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_3,3
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_3,4
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_4,0
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_4,1
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_4,2
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_4,3
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_4,4
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_5,0
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_5,1
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_5,2
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_5,3
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_5,4
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_6,0
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_6,1
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_6,2
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_6,3
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_6,4
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_7,0
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_7,1
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_7,2
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_7,3
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_7,4
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_8,0
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_8,1
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_8,2
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_8,3
5MB4,MFT-SFT,RRQY,27/11/2025,48,Pack_8,4
5MB4,MFT-SFT,RRQY,27/11/2025,42,Pack_9,0
5MB4,MFT-SFT,RRQY,27/11/2025,42,Pack_9,1
5MB4,MFT-SFT,RRQY,27/11/2025,42,Pack_9,2
5MB4,MFT-SFT,RRQY,27/11/2025,40,Pack_9,3
5MB4,MFT-SFT,RRQY,27/11/2025,40,Pack_9,4
5MB4,MFT-SFT,RRQY,27/11/2025,40,Pack_10,0
5MB4,MFT-SFT,RRQY,27/11/2025,40,Pack_10,1
5MB4,MFT-SFT,RRQY,27/11/2025,40,Pack_10,2
5MB4,MFT-SFT,RRQY,27/11/2025,40,Pack_10,3
5MB4,MFT-SFT,RRQY,27/11/2025,40,Pack_10,4
5MB4,MFT-SFT,RRQY,28/08/2025,48,Pack_1,0
5MB4,MFT-SFT,RRQY,28/08/2025,48,Pack_1,1
5MB4,MFT-SFT,RRQY,28/08/2025,48,Pack_1,2
5MB4,MFT-SFT,RRQY,28/08/2025,48,Pack_1,3
5MB4,MFT-SFT,RRQY,28/08/2025,48,Pack_1,4
5MB4,MFT-SFT,RRQY,28/08/2025,48,Pack_2,0
5MB4,MFT-SFT,RRQY,28/08/2025,48,Pack_2,1
5MB4,MFT-SFT,RRQY,28/08/2025,48,Pack_2,2
5MB4,MFT-SFT,RRQY,28/08/2025,48,Pack_2,3
